MotherShip.UTCGregorian   MotherShip.motherVNB.X    MotherShip.motherVNB.Y    MotherShip.motherVNB.Z    MotherShip.motherVNB.VX   MotherShip.motherVNB.VY   MotherShip.motherVNB.VZ   
05 Jan 2028 12:28:48.000   -269.7463981192224        9.094947017729282e-13     50212.37205823322         2.713392094601593         0                         5.204170427930421e-17     
05 Jan 2028 12:43:12.000   -212.7244393440676        0                         50201.38089566497         2.712586961658976         -5.551115123125783e-17    1.196959198423997e-16     
05 Jan 2028 12:57:36.000   -155.1280998137959        -6.821210263296962e-13    50193.00368417802         2.711822755296728         0                         -2.688821387764051e-17    
05 Jan 2028 13:12:00.000   -97.07686241358478        0                         50187.26192095334         2.711101544324359         0                         3.105155021998485e-16     
05 Jan 2028 13:26:24.000   -38.6908604640236         -6.821210263296962e-13    50184.17173036406         2.710425289007016         0                         -2.125036258071589e-16    
05 Jan 2028 13:40:48.000   19.90940269377931         -3.410605131648481e-13    50183.74388568558         2.709795839317997         0                         -6.201636426617085e-17    
05 Jan 2028 13:55:12.000   78.60327463255439         -3.410605131648481e-13    50185.98379640379         2.709214931003622         0                         -1.238158880978446e-16    
05 Jan 2028 14:09:36.000   137.2702255323033         6.563638521583925e-13     50190.89153346082         2.708684183474666         5.551115123125783e-17     1.572228675375542e-16     
05 Jan 2028 14:24:00.000   195.790066528387          -5.115907697472721e-13    50198.46183872129         2.70820509675308          0                         1.077696959450591e-16     
05 Jan 2028 14:38:24.000   254.0432167751526         -4.547473508864641e-13    50208.68417211897         2.707779050053894         1.110223024625157e-16     7.112366251504909e-17     
05 Jan 2028 14:52:48.000   311.9109119814144         6.821210263296962e-13     50221.54273440354         2.707407299469319         0                         -1.318389841742373e-16    
05 Jan 2028 15:07:12.000   369.2754637104078         0                         50237.01653790448         2.707090977332081         5.551115123125783e-17     -1.56992474575901e-16     
05 Jan 2028 15:21:36.000   426.0204612957634         2.273736754432321e-13     50255.079442626           2.706831090710505         0                         -1.257674520083185e-16    
05 Jan 2028 15:36:00.000   482.0310187499084         -2.273736754432321e-13    50275.70024528009         2.706628521591992         5.551115123125783e-17     1.387778780781446e-17     
05 Jan 2028 15:50:24.000   537.1939690524555         0                         50298.84273071201         2.706484026187193         0                         2.012279232133096e-16     
05 Jan 2028 16:04:48.000   591.3981035943801         0                         50324.46577509038         2.706398235650784         0                         -1.734723475976807e-16    
05 Jan 2028 16:19:12.000   644.5343601961604         -4.547473508864641e-13    50352.52343092422         2.706371657055179         0                         1.700029006457271e-16     
05 Jan 2028 16:33:36.000   696.4960482872041         4.547473508864641e-13     50382.9650193937          2.706404673557376         5.551115123125783e-17     -1.023486850826316e-16    
05 Jan 2028 16:48:00.000   747.179032067615          -4.547473508864641e-13    50415.73523332224         2.706497545915283         5.551115123125783e-17     -3.469446951953614e-17    
05 Jan 2028 17:02:24.000   796.4819491721728         0                         50450.7742701548          2.706650414283378         0                         -1.144917494144693e-16    
05 Jan 2028 17:16:48.000   844.3063823645115         -4.547473508864641e-13    50488.01792488804         2.706863299107472         0                         6.938893903907228e-17     
05 Jan 2028 17:31:12.000   890.5570662871523         4.547473508864641e-13     50527.3977484765          2.707136103387011         5.551115123125783e-17     -1.040834085586084e-16    
05 Jan 2028 17:45:36.000   935.142050065686          0                         50568.84115054534         2.707468613712447         2.775557561562891e-17     2.081668171172169e-17     
05 Jan 2028 18:00:00.000   977.9728874698881         0                         50612.27157482737         2.707860502605441         0                         -1.040834085586084e-17    
05 Jan 2028 18:14:24.000   1018.964784551453         4.547473508864641e-13     50657.60861288847         2.708311329597945         2.775557561562891e-17     1.040834085586084e-17     
05 Jan 2028 18:28:48.000   1058.036773010337         0                         50704.76819433409         2.708820543610583         2.775557561562891e-17     -6.938893903907228e-18    
05 Jan 2028 18:43:12.000   1095.111838695732         0                         50753.66271191412         2.709387484104621         2.775557561562891e-17     0                         
05 Jan 2028 18:57:36.000   1130.117072582833         0                         50804.20121904514         2.710011383359479         -2.775557561562891e-17    3.816391647148976e-17     
05 Jan 2028 19:12:00.000   1162.983786890571         -9.094947017729282e-13    50856.28959154349         2.710691368884954         -2.775557561562891e-17    -1.040834085586084e-17    
05 Jan 2028 19:26:24.000   1193.647631933788         0                         50909.83068894441         2.711426464460904         0                         4.510281037539698e-17     
05 Jan 2028 19:40:48.000   1222.048710570755         0                         50964.72456432725         2.712215593733671         0                         -2.42861286636753e-17     
05 Jan 2028 19:55:12.000   1248.131674160569         9.094947017729282e-13     51020.86863850595         2.713057582624383         5.551115123125783e-17     9.8879238130678e-17       
05 Jan 2028 20:09:36.000   1271.845816267034         0                         51078.15787889935         2.71395116224629          0                         -5.204170427930421e-18    
05 Jan 2028 20:24:00.000   1293.145173373111         0                         51136.48502601639         2.714894972974056         1.387778780781446e-17     1.387778780781446e-17     
05 Jan 2028 20:38:24.000   1311.988609130273         9.094947017729282e-13     51195.74075906389         2.715887567646603         1.387778780781446e-17     -1.665334536937735e-16    
05 Jan 2028 20:52:48.000   1328.339915009031         0                         51255.81393678246         2.716927416289813         0                         8.847089727481716e-17     
05 Jan 2028 21:07:12.000   1342.167898659718         0                         51316.5917698682          2.718012909688541         1.387778780781446e-17     3.295974604355933e-17     
05 Jan 2028 21:21:36.000   1353.446483976542         -9.094947017729282e-13    51377.96007383231         2.719142364171006         0                         1.327063459122257e-16     
05 Jan 2028 21:36:00.000   1362.15479996745          0                         51439.80345046488         2.720314024835943         0                         -1.960237527853792e-16    
05 Jan 2028 21:50:24.000   1368.277265588461         -9.094947017729282e-13    51502.00554994754         2.721526069503504         -2.775557561562891e-17    5.637851296924623e-17     
05 Jan 2028 22:04:48.000   1371.80365330524          -9.094947017729282e-13    51564.44926175617         2.72277661041956          -3.469446951953614e-17    2.55871712706579e-17      
05 Jan 2028 22:19:12.000   1372.729118255771         0                         51627.0169857125          2.724063696861044         1.734723475976807e-18     1.855069917122698e-16     
05 Jan 2028 22:33:36.000   1371.054173265295         9.094947017729282e-13     51689.59084652002         2.725385314124267         0                         -1.539567084929416e-17    
05 Jan 2028 22:48:00.000   1366.784579896647         0                         51752.05292176689         2.726739382773996         -1.387778780781446e-17    5.594483210025203e-17     
05 Jan 2028 23:02:24.000   1359.931122199923         0                         51814.28550586042         2.728123756750473         2.081668171172169e-17     2.654126918244515e-16     
05 Jan 2028 23:16:48.000   1350.509222977734         0                         51876.17129675548         2.729536219767939         -6.938893903907228e-18    -3.469446951953614e-18    
