MotherShip.UTCGregorian   MotherShip.motherRIC.X    MotherShip.motherRIC.Y    MotherShip.motherRIC.Z    MotherShip.motherRIC.VX   MotherShip.motherRIC.VY   MotherShip.motherRIC.VZ   
05 Jan 2028 12:00:00.000   50243.53274580318         3.694822225952521e-13     -4.547473508864641e-13    -0.02062099602254506      0                         5.551115123125783e-17     
05 Jan 2028 12:14:24.000   50227.00881060545         1.989519660128281e-13     -4.547473508864641e-13    -0.01762090740910405      0                         5.551115123125783e-17     
05 Jan 2028 12:28:48.000   50213.09660669952         -2.103206497849897e-12    9.094947017729282e-13     -0.01457643112387339      -8.881784197001252e-16    0                         
05 Jan 2028 12:43:12.000   50201.83159525886         -3.694822225952521e-13    0                         -0.01149427266405625      -4.440892098500626e-16    -5.551115123125783e-17    
05 Jan 2028 12:57:36.000   50193.24340553475         -8.526512829121202e-13    -6.821210263296962e-13    -0.008381205965554589     4.440892098500626e-16     0                         
05 Jan 2028 13:12:00.000   50187.35580840646         -2.700062395888381e-13    0                         -0.005244054550559716     0                         0                         
05 Jan 2028 13:26:24.000   50184.18664525066         7.958078640513122e-13     -6.821210263296962e-13    -0.002089675925136409     0                         0                         
05 Jan 2028 13:40:48.000   50183.74783501527         8.029132914089132e-13     -3.410605131648481e-13    0.001075057541741825      0                         0                         
05 Jan 2028 13:55:12.000   50186.0453521463          -1.168842800325365e-12    -3.410605131648481e-13    0.004243274475325724      0                         0                         
05 Jan 2028 14:09:36.000   50191.07924759584         4.596878433460461e-13     6.563638521583925e-13     0.00740812300383396       4.440892098500626e-16     5.551115123125783e-17     
05 Jan 2028 14:24:00.000   50198.84365922894         -4.156675004196586e-12    -5.115907697472721e-13    0.01056278625988466       -4.440892098500626e-16    0                         
05 Jan 2028 14:38:24.000   50209.32686515103         -1.861621967691462e-12    -4.547473508864641e-13    0.0137005003480641        0                         1.110223024625157e-16     
05 Jan 2028 14:52:48.000   50222.511317541           3.112177182629239e-12     6.821210263296962e-13     0.01681456895978983       4.440892098500626e-16     0                         
05 Jan 2028 15:07:12.000   50238.37372962812         3.524291969370097e-12     0                         0.01989838049576485       -4.440892098500626e-16    5.551115123125783e-17     
05 Jan 2028 15:21:36.000   50256.88513246809         6.536993168992922e-13     2.273736754432321e-13     0.02294542184368685       -4.440892098500626e-16    0                         
05 Jan 2028 15:36:00.000   50278.01098946033         5.144329406903125e-12     -2.273736754432321e-13    0.0259492942931663        0                         5.551115123125783e-17     
05 Jan 2028 15:50:24.000   50301.7112771453          -2.842170943040401e-14    0                         0.02890372632044356       0                         0                         
05 Jan 2028 16:04:48.000   50327.94062213531         1.70530256582424e-12      0                         0.03180258846973515       0                         0                         
05 Jan 2028 16:19:12.000   50356.64842305578         2.074784788419493e-12     -4.547473508864641e-13    0.03463990513781769       4.440892098500626e-16     0                         
05 Jan 2028 16:33:36.000   50387.7789835068          1.70530256582424e-12      4.547473508864641e-13     0.03740986799231114       -4.440892098500626e-16    5.551115123125783e-17     
05 Jan 2028 16:48:00.000   50421.27165812471         3.865352482534945e-12     -4.547473508864641e-13    0.04010684677613664       0                         5.551115123125783e-17     
05 Jan 2028 17:02:24.000   50457.06103166801         -1.989519660128281e-12    0                         0.04272540163096422       0                         0                         
05 Jan 2028 17:16:48.000   50495.07705956212         2.103206497849897e-12     -4.547473508864641e-13    0.04526029254156591       0                         0                         
05 Jan 2028 17:31:12.000   50535.24527615417         2.842170943040401e-13     4.547473508864641e-13     0.04770649025443573       4.440892098500626e-16     5.551115123125783e-17     
05 Jan 2028 17:45:36.000   50577.48694787918         -1.080024958355352e-12    0                         0.05005918448507913       4.440892098500626e-16     2.775557561562891e-17     
05 Jan 2028 18:00:00.000   50621.71930044162         -8.526512829121202e-13    0                         0.05231379319381586       0                         0                         
05 Jan 2028 18:14:24.000   50667.85568394174         1.70530256582424e-13      4.547473508864641e-13     0.05446596926612504       -4.440892098500626e-16    2.775557561562891e-17     
05 Jan 2028 18:28:48.000   50715.80581489558         5.684341886080801e-14     0                         0.05651160817766353       0                         2.775557561562891e-17     
05 Jan 2028 18:43:12.000   50765.4759518119          -1.13686837721616e-13     0                         0.0584468529808222        0                         2.775557561562891e-17     
05 Jan 2028 18:57:36.000   50816.76914270497         -3.410605131648481e-13    0                         0.06026810013497335       0                         -2.775557561562891e-17    
05 Jan 2028 19:12:00.000   50869.58543479105         -1.70530256582424e-13     -9.094947017729282e-13    0.06197200323793753       0                         -2.775557561562891e-17    
05 Jan 2028 19:26:24.000   50923.82208206888         1.193711796076968e-12     0                         0.06355547651648069       -8.881784197001252e-16    0                         
05 Jan 2028 19:40:48.000   50979.37379929994         -2.160049916710705e-12    0                         0.06501569795974305       -4.440892098500626e-16    0                         
05 Jan 2028 19:55:12.000   51036.13297756524         -7.389644451905042e-13    9.094947017729282e-13     0.06635011128651813       0                         5.551115123125783e-17     
05 Jan 2028 20:09:36.000   51093.98990176952         1.534772309241816e-12     0                         0.06755642763252774       0                         0                         
05 Jan 2028 20:24:00.000   51152.83301299564         8.810729923425242e-13     0                         0.06863262743677175       0                         1.387778780781446e-17     
05 Jan 2028 20:38:24.000   51212.5491064423          -3.637978807091713e-12    9.094947017729282e-13     0.0695769614010996        4.440892098500626e-16     1.387778780781446e-17     
05 Jan 2028 20:52:48.000   51273.02360161598         2.529532139305957e-12     0                         0.07038795217698789       0                         0                         
05 Jan 2028 21:07:12.000   51334.14074028607         -1.4210854715202e-13      0                         0.07106439540856546       -4.440892098500626e-16    1.387778780781446e-17     
05 Jan 2028 21:21:36.000   51395.78386145402         -1.989519660128281e-12    -9.094947017729282e-13    0.07160536129071482       0                         0                         
05 Jan 2028 21:36:00.000   51457.835600825           -2.941646926046815e-12    0                         0.07201019559185727       0                         0                         
05 Jan 2028 21:50:24.000   51520.17816683434         1.115552095143357e-12     -9.094947017729282e-13    0.0722785203993165        -4.440892098500626e-16    -2.775557561562891e-17    
05 Jan 2028 22:04:48.000   51582.69354087133         -1.669775429036235e-13    -9.094947017729282e-13    0.07241023383837304       0                         -3.469446951953614e-17    
05 Jan 2028 22:19:12.000   51645.26375259551         -3.070654841508258e-12    0                         0.07240550797800291       4.440892098500626e-16     1.734723475976807e-18     
05 Jan 2028 22:33:36.000   51707.77109319907         6.473044322774513e-12     9.094947017729282e-13     0.07226478399061159       0                         0                         
05 Jan 2028 22:48:00.000   51770.0983358657          -1.904254531837068e-12    0                         0.07198876304220739       0                         -1.387778780781446e-17    
05 Jan 2028 23:02:24.000   51832.12898521479         -2.415845301584341e-13    0                         0.0715783911379803        0                         2.081668171172169e-17     
05 Jan 2028 23:16:48.000   51893.74744197671         -2.145839061995503e-12    0                         0.07103483600543706       -8.881784197001252e-16    -6.938893903907228e-18    
