xx 2000R06 IAU Theory of Nutation (1320 term) (Sorted for largest A terms, then for largest F terms)
xx  a1  a2  a3  a4  a5  a6  a7  a8  a9 a10 a11 a12 a13            A         B          C       D        E          F         G         H     #  all are 1e-06"
  1   0   0  -1   1   0   0   0   0   0   0   0   0   0         15.9         0       -5.4       0     -2.8        1.1         0         0   208
  0   1   0  -2  -1   0   0   0   0   0   0   0   0   0         15.6         0        8.1       0      0.0        0.0         0         0   209
  0   0   0   4   1   0   0   0   0   0   0   0   0   0        -15.4         0        7.8       0      0.1        0.0         0         0   210
  0   0   0   0   0   0   0   2   0  -1   0   0   0   2        -15.4         0        6.7       0     -3.0       -1.3         0         0   211
  0   0   2  -4   1   0   0   0   0   0   0   0   0   0        -15.3         0        8.4       0     -0.1        0.0         0         0   212
  1   1   0  -4   0   0   0   0   0   0   0   0   0   0        -15.1         0       -0.5       0     -0.1        0.0         0         0   213
  3   0   2  -2   1   0   0   0   0   0   0   0   0   0         14.7         0       -7.5       0      0.0        0.0         0         0   214
  0   0   0   0   0   0   3  -5   0   0   0   0   0   0        -14.5         0          0       0      4.7          0         0         0   215
  1   1   2   2   2   0   0   0   0   0   0   0   0   0         14.4         0       -6.1       0     -0.1        0.0         0         0   216
  0   0   0   0   0   0   0   4  -2   0   0   0   0   2         14.3         0       -6.2       0     -0.3       -0.1         0         0   217
  0   0   4  -2   1   0   0   0   0   0   0   0   0   0         14.1         0       -7.2       0      0.0        0.0         0         0   218
  0   0   1  -1   1   0  -5   7   0   0   0   0   0   0         14.0         0       -7.5       0      2.7        1.4         0         0   219
  2   0   0  -2   0   0  -3   3   0   0   0   0   0   0         13.8         0          0       0      0.0          0         0         0   220
  3   0   2   2   2   0   0   0   0   0   0   0   0   0        -13.4         0        5.6       0      0.1        0.1         0         0   221
  0   0   0   0   0   0   0   0   0   0   2   0   0   2        -13.3         0        5.7       0      0.0        0.0         0         0   222
  2   1   0  -2  -1   0   0   0   0   0   0   0   0   0         13.2         0        6.9       0      0.0        0.0         0         0   223
  1   0   2   0   2   0   0   1   0   0   0   0   0   0         13.1         0       -5.7       0     -6.3       -2.6         0         0   224
  0   2  -2  -2  -2   0   0   0   0   0   0   0   0   0         12.9         0        5.5       0      0.1        0.0         0         0   225
  0   0   2   0   3   0   0   0   0   0   0   0   0   0         12.8         0       -0.1       0      0.0        0.0         0         0   226
